,,job_id,user,num_gpu,num_cpu,num_pod,duration,job_name,submit_time,group,gpu_type,wait_time,user_dur,group_dur,group_gpu_dur,read_count,write_count,num_inst,size,on_time,wasted,jct,resource,node,exec_time,bw,final_node_allocation,final_gpu_allocation,deadline
423,496,496,d4d51aca8806,0.3333333333333333,2.0,1.0,16,1ccc18d7d13073b642b3a016,424,85822317010e94c3d1f73c91c06d5103,SERVER,3,386.0,316.0,316.0,3003.4444444444453,945.6428571428572,1,37,0,0,424,"[0.3333333333333333, 2.0]",,424,945.6428571428572,"[13, 1, 1, 8]","['SERVER', 'SERVER', 'SERVER', 'RASPBERRY']",3805.1369851837335
424,497,497,5b1345f03aa1,0.0,2.0,1.0,31,4338499d3c24cc35be17b44c,425,7f3cb3b8a90a3d4f8ebdd810fddf330e,SERVER,2,436.0,54.0,63.0,0.0,0.0,1,62,0,0,425,"[0.0, 2.0]",,425,0.0,"[1, 13, 1]","['SERVER', 'SERVER', 'SERVER']",3821.3060643521058
425,498,498,5b1345f03aa1,0.3333333333333333,2.0,1.0,98,4338499d3c24cc35be17b44c,426,7f3cb3b8a90a3d4f8ebdd810fddf330e,SERVER,9,436.0,54.0,48.0,3987.3481058112393,2143.128573005187,1,228,0,0,426,"[0.3333333333333333, 2.0]",,426,2143.128573005187,"[1, 13, 8, 1]","['SERVER', 'SERVER', 'RASPBERRY', 'SERVER']",3891.507197639773
426,499,499,58540f191766,0.03333333333333333,2.0,1.0,114,d894fd1af131ed7a296716b5,427,c49b7e6615ba2ef4cedd7b37cdc5c742,SERVER,4,345.0,4699.5,4699.5,7914.727272727273,995.821870701513,1,231,0,0,427,"[0.03333333333333333, 2.0]",,427,995.821870701513,[1],['SERVER'],3916.479269403469
427,500,500,d4d51aca8806,0.3333333333333333,2.0,1.0,57,1ccc18d7d13073b642b3a016,428,bd3ab639685aaf438d13e32ce05e636b,SERVER,3,386.0,356.0,356.0,3003.4444444444453,945.6428571428572,1,133,0,0,428,"[0.3333333333333333, 2.0]",,428,945.6428571428572,"[8, 11, 11, 8]","['RASPBERRY', 'RASPBERRY', 'RASPBERRY', 'RASPBERRY']",3853.4927131469526
428,501,501,d4d51aca8806,0.3333333333333333,2.0,1.0,105,1ccc18d7d13073b642b3a016,429,2e921ac8c6233756b11e7105a45cbdc2,SERVER,2,386.0,365.5,365.5,3003.4444444444453,945.6428571428572,1,245,0,0,429,"[0.3333333333333333, 2.0]",,429,945.6428571428572,"[8, 13, 13]","['RASPBERRY', 'SERVER', 'SERVER']",3902.482823668939
429,502,502,d4d51aca8806,0.3333333333333333,2.0,1.0,97,1ccc18d7d13073b642b3a016,430,bc7c0b1f32779e5ebf5f14f7e628f894,SERVER,3,386.0,446.0,446.0,3003.4444444444453,945.6428571428572,1,226,0,0,430,"[0.3333333333333333, 2.0]",,430,945.6428571428572,"[8, 5, 1, 1, 8]","['RASPBERRY', 'RASPBERRY', 'SERVER', 'SERVER', 'RASPBERRY']",3902.600062002574
430,503,503,d4d51aca8806,0.3333333333333333,2.0,1.0,51,1ccc18d7d13073b642b3a016,431,04c3b75cae3553704417538669d20fc0,SERVER,3,386.0,436.0,436.0,3003.4444444444453,945.6428571428572,1,119,0,0,431,"[0.3333333333333333, 2.0]",,431,945.6428571428572,"[1, 4]","['SERVER', 'SERVER']",3849.200693601299
431,504,504,d4d51aca8806,0.3333333333333333,2.0,1.0,24,1ccc18d7d13073b642b3a016,432,52006c5981cada5f84ca0d4ba588c643,SERVER,3,386.0,366.0,366.0,3003.4444444444453,945.6428571428572,1,56,0,0,432,"[0.3333333333333333, 2.0]",,432,945.6428571428572,"[11, 1, 4, 4]","['RASPBERRY', 'SERVER', 'SERVER', 'SERVER']",3823.599347659767
432,505,505,d4d51aca8806,0.3333333333333333,2.0,1.0,29,1ccc18d7d13073b642b3a016,433,0d4f305a0e08ed956fa24f133040e425,SERVER,3,386.0,466.0,466.0,3003.4444444444453,945.6428571428572,1,67,0,0,433,"[0.3333333333333333, 2.0]",,433,945.6428571428572,"[13, 4]","['SERVER', 'SERVER']",3828.3714478860597
433,506,506,d4d51aca8806,0.3333333333333333,2.0,1.0,112,1ccc18d7d13073b642b3a016,434,b26119fa35802a723b3d8c50068cdfe0,SERVER,3,386.0,376.0,376.0,3003.4444444444453,945.6428571428572,1,261,0,0,434,"[0.3333333333333333, 2.0]",,434,945.6428571428572,"[13, 4, 8, 13]","['SERVER', 'SERVER', 'RASPBERRY', 'SERVER']",3914.1247554247525
434,507,507,354e3b81c515,0.3333333333333333,2.0,1.0,46,0be3971157d6c504afbc3397,435,1d4c2e40e66712c71d076a0e892d545b,SERVER,6,28.0,32.0,32.0,10856.285714285714,5006.5,1,107,0,0,435,"[0.3333333333333333, 2.0]",,435,5006.5,"[13, 14, 8, 13]","['SERVER', 'RASPBERRY', 'RASPBERRY', 'SERVER']",3847.4701461924274
435,508,508,d4d51aca8806,0.3333333333333333,2.0,1.0,56,1ccc18d7d13073b642b3a016,436,76b4767276b3491e324ecd3ab8ee5f8b,SERVER,3,386.0,456.0,456.0,3003.4444444444453,945.6428571428572,1,130,0,0,436,"[0.3333333333333333, 2.0]",,436,945.6428571428572,"[14, 8, 8, 8, 5]","['RASPBERRY', 'RASPBERRY', 'RASPBERRY', 'RASPBERRY', 'RASPBERRY']",3860.6007981115545
436,509,509,d4d51aca8806,0.3333333333333333,2.0,1.0,116,1ccc18d7d13073b642b3a016,437,64efda7aaf63dd106809c0e57487e1eb,SERVER,4,386.0,245.0,245.0,3003.4444444444453,945.6428571428572,1,270,0,0,437,"[0.3333333333333333, 2.0]",,437,945.6428571428572,"[1, 9, 1, 8]","['SERVER', 'DESKTOP', 'SERVER', 'RASPBERRY']",3927.3118671765696
437,510,510,58540f191766,0.03333333333333333,2.0,1.0,70,d894fd1af131ed7a296716b5,438,cb7712166462e23006e397ff52546121,SERVER,9,345.0,4756.0,4756.0,7914.727272727273,995.821870701513,1,142,0,0,438,"[0.03333333333333333, 2.0]",,438,995.821870701513,"[4, 11, 8, 1, 8]","['SERVER', 'RASPBERRY', 'RASPBERRY', 'SERVER', 'RASPBERRY']",3883.5232639939213
438,511,511,d4d51aca8806,0.3333333333333333,2.0,1.0,92,1ccc18d7d13073b642b3a016,439,d9eee7dcccc3099b6436735a7feeb2b0,SERVER,3,386.0,295.0,295.0,3003.4444444444453,945.6428571428572,1,214,0,0,439,"[0.3333333333333333, 2.0]",,439,945.6428571428572,[4],['SERVER'],3904.729099511748
439,512,512,d4d51aca8806,0.3333333333333333,2.0,1.0,57,1ccc18d7d13073b642b3a016,440,5d954e44b9c42ee2a4645a639ffc2a38,SERVER,3,386.0,296.0,296.0,3003.4444444444453,945.6428571428572,1,133,0,0,440,"[0.3333333333333333, 2.0]",,440,945.6428571428572,[13],['SERVER'],3869.930002166678
440,513,513,d4d51aca8806,0.3333333333333333,2.0,1.0,60,1ccc18d7d13073b642b3a016,441,c0b8d1715fb1437faa1681d7b2d9b40b,SERVER,3,386.0,245.0,245.0,3003.4444444444453,945.6428571428572,1,140,0,0,441,"[0.3333333333333333, 2.0]",,441,945.6428571428572,[1],['SERVER'],3874.2169901565176
441,514,514,d4d51aca8806,0.3333333333333333,2.0,1.0,34,1ccc18d7d13073b642b3a016,442,3ab7973880e4e6daf936e129cfc887a1,SERVER,3,386.0,310.5,310.5,3003.4444444444453,945.6428571428572,1,79,0,0,442,"[0.3333333333333333, 2.0]",,442,945.6428571428572,"[13, 8, 1]","['SERVER', 'RASPBERRY', 'SERVER']",3848.9266571431463
442,515,515,d4d51aca8806,0.3333333333333333,2.0,1.0,3,1ccc18d7d13073b642b3a016,443,4a8bbcd519ee9fa2640b639db8a81d48,SERVER,3,386.0,385.0,385.0,3003.4444444444453,945.6428571428572,1,7,0,0,443,"[0.3333333333333333, 2.0]",,443,945.6428571428572,"[13, 13]","['SERVER', 'SERVER']",3818.0356190710104
443,516,516,d4d51aca8806,0.3333333333333333,2.0,1.0,101,1ccc18d7d13073b642b3a016,444,56efe85768e8827217489bb3b4fbe727,SERVER,3,386.0,305.0,305.0,3003.4444444444453,945.6428571428572,1,235,0,0,444,"[0.3333333333333333, 2.0]",,444,945.6428571428572,"[8, 13]","['RASPBERRY', 'SERVER']",3923.1902572393337
444,517,517,d4d51aca8806,0.3333333333333333,2.0,1.0,23,1ccc18d7d13073b642b3a016,445,dfe2f36c28ce3c3a7065cab73b315ebd,SERVER,3,386.0,375.0,375.0,3003.4444444444453,945.6428571428572,1,53,0,0,445,"[0.3333333333333333, 2.0]",,445,945.6428571428572,"[1, 9, 14, 13]","['SERVER', 'DESKTOP', 'RASPBERRY', 'SERVER']",3840.6856355142127
445,518,518,086c863a6fa4,0.3333333333333333,2.0,1.0,32,57293d03ada474346c391af2,446,520c613cafa529dcb057f1eb75185a19,SERVER,3,639.0,640.0,639.5,1479.2056921086676,2110.458015267176,1,74,0,0,446,"[0.3333333333333333, 2.0]",,446,2110.458015267176,"[1, 8, 1]","['SERVER', 'RASPBERRY', 'SERVER']",3863.6978070565356
446,519,519,58540f191766,0.03333333333333333,2.0,1.0,113,d894fd1af131ed7a296716b5,447,9ef674a71cb08f81cf6d13bf761c2427,SERVER,5,345.0,4733.0,4733.0,7914.727272727273,995.821870701513,1,229,0,0,447,"[0.03333333333333333, 2.0]",,447,995.821870701513,"[2, 9, 9, 9, 13]","['RASPBERRY', 'DESKTOP', 'DESKTOP', 'DESKTOP', 'SERVER']",3952.3177427930223
447,520,520,262fbc8b0c98,0.3333333333333333,2.0,1.0,85,5241fd7d9a59d5917a2b54de,448,557bda771e1ca9cb10bae06b834bc584,SERVER,8,380.0,57.0,56.0,3809.0906566548083,2572.3397145601757,1,198,0,0,448,"[0.3333333333333333, 2.0]",,448,2572.3397145601757,[1],['SERVER'],3934.054733576673
448,521,521,58540f191766,0.03333333333333333,2.0,1.0,69,d894fd1af131ed7a296716b5,449,53fe27919c8a4524ed229a20ba7607e7,SERVER,14,345.0,4167.5,4167.5,7914.727272727273,995.821870701513,1,140,0,0,449,"[0.03333333333333333, 2.0]",,449,995.821870701513,[13],['SERVER'],3927.555453105681
449,522,522,5b1345f03aa1,0.3333333333333333,2.0,1.0,110,4338499d3c24cc35be17b44c,450,10115eeb7af0d30e281261a8e869ce55,SERVER,12,436.0,128.0,122.0,3987.3481058112393,2143.128573005187,1,256,0,0,450,"[0.3333333333333333, 2.0]",,450,2143.128573005187,[4],['SERVER'],3977.5474739174524
450,523,523,58540f191766,0.03333333333333333,2.0,1.0,50,d894fd1af131ed7a296716b5,451,a40cc204f1795b818e17ae6188700f84,SERVER,7,345.0,5231.0,5231.0,7914.727272727273,995.821870701513,1,101,0,0,451,"[0.03333333333333333, 2.0]",,451,995.821870701513,"[8, 8, 9]","['RASPBERRY', 'RASPBERRY', 'DESKTOP']",3922.2259848070325
451,524,524,1480b75a8c96,0.3333333333333333,2.0,1.0,16,f2c4b7ef9bca7bf8390f05cd,452,a31ea2878017c03da69bad5292483c45,SERVER,3,325.0,336.0,336.0,6732.520833333334,1595.7,1,37,0,0,452,"[0.3333333333333333, 2.0]",,452,1595.7,"[9, 7]","['DESKTOP', 'SERVER']",3892.553839096275
452,525,525,58540f191766,0.03333333333333333,2.0,1.0,73,d894fd1af131ed7a296716b5,453,ee77ca6faba54a108b2f3159f535593b,SERVER,7,345.0,4128.5,4128.5,7914.727272727273,995.821870701513,1,148,0,0,453,"[0.03333333333333333, 2.0]",,453,995.821870701513,"[2, 11, 9, 2, 2]","['RASPBERRY', 'RASPBERRY', 'DESKTOP', 'RASPBERRY', 'RASPBERRY']",3954.6200040286467
453,526,526,d4d51aca8806,0.0,0.3333333333333333,1.0,87,1ccc18d7d13073b642b3a016,454,11c486aa3d16b589930baae33b0a766f,SERVER,2,386.0,58.0,13.0,0.0,0.0,1,29,0,0,454,"[0.0, 0.3333333333333333]",,454,0.0,"[8, 2]","['RASPBERRY', 'RASPBERRY']",3973.2339785636987
454,528,528,06ed49c96a51,0.0,2.0,1.0,29,0696d9170230c726b1278089,455,6184f6d0ffcfe87735b163aa57d0676f,SERVER,109,2403.0,5768.5,5913.5,0.0,0.0,1,58,0,0,455,"[0.0, 2.0]",,455,0.0,[9],['DESKTOP'],3915.145621777417
455,529,529,58540f191766,0.03333333333333333,2.0,1.0,116,d894fd1af131ed7a296716b5,456,b3590562d2e687c29de6f9ef48412b6a,SERVER,10,345.0,4462.0,4462.0,7914.727272727273,995.821870701513,1,235,0,0,456,"[0.03333333333333333, 2.0]",,456,995.821870701513,"[1, 1]","['SERVER', 'SERVER']",4008.785578614112
456,530,530,4d95fa282778,0.3333333333333333,2.0,1.0,67,37423403daa3e62e294e12da,457,e37d7515d4c6c3c2092b5b7b1da9b65e,SERVER,3,1522.0,1402.0,1402.0,7268.433333333332,6029.76,1,156,0,0,457,"[0.3333333333333333, 2.0]",,457,6029.76,"[4, 1, 11]","['SERVER', 'SERVER', 'RASPBERRY']",3975.0603736148782
457,531,531,42aa9724a88c,0.3333333333333333,2.0,1.0,42,e14f55e56de8f9e707c8ff95,458,2f22da6da4f195a4ec7f50e1336019fc,SERVER,7,57.0,53.0,52.0,8494.549242424242,3794.1818181818185,1,98,0,0,458,"[0.3333333333333333, 2.0]",,458,3794.1818181818185,"[4, 1]","['SERVER', 'SERVER']",3962.981133334096
458,532,532,58540f191766,0.03333333333333333,2.0,1.0,81,d894fd1af131ed7a296716b5,459,90de0f9689d557c9870fe02aff94e2a4,SERVER,11,345.0,4975.0,4975.0,7914.727272727273,995.821870701513,1,164,0,0,459,"[0.03333333333333333, 2.0]",,459,995.821870701513,"[4, 2]","['SERVER', 'RASPBERRY']",4009.8901843482504
459,533,533,262fbc8b0c98,0.3333333333333333,2.0,1.0,75,5241fd7d9a59d5917a2b54de,460,d6e255657ae02022aa6404c2b1d27472,SERVER,13,380.0,206.5,205.5,3809.0906566548083,2572.3397145601757,1,175,0,0,460,"[0.3333333333333333, 2.0]",,460,2572.3397145601757,"[1, 4, 2, 2]","['SERVER', 'SERVER', 'RASPBERRY', 'RASPBERRY']",4004.285367820633
460,534,534,58540f191766,0.03333333333333333,2.0,1.0,104,d894fd1af131ed7a296716b5,461,21358d7aed707eca3b1a9fd3fa77c334,SERVER,13,345.0,4803.0,4803.0,7914.727272727273,995.821870701513,1,211,0,0,461,"[0.03333333333333333, 2.0]",,461,995.821870701513,"[5, 8, 14, 13]","['RASPBERRY', 'RASPBERRY', 'RASPBERRY', 'SERVER']",4049.1611871194277
461,535,535,f134c9ec05e3,0.16666666666666666,2.0,1.0,65,3e5fb00bf43aa67ee5c2b6d5,462,d57a3896094509dfe0c35d5a80f77d54,SERVER,15,435.0,170.0,166.0,2872.061334769974,4314.033431085044,1,140,0,0,462,"[0.16666666666666666, 2.0]",,462,4314.033431085044,"[11, 13]","['RASPBERRY', 'SERVER']",4014.1312505929577
462,536,536,d4d51aca8806,0.0,0.3333333333333333,1.0,75,1ccc18d7d13073b642b3a016,463,fbfb207cb96f93869c4a084ab3615c1b,SERVER,3,386.0,4570.0,13.0,0.0,0.0,1,25,0,0,463,"[0.0, 0.3333333333333333]",,463,0.0,"[4, 8]","['SERVER', 'RASPBERRY']",4032.76111641295
463,538,538,5b1345f03aa1,0.3333333333333333,2.0,1.0,51,4338499d3c24cc35be17b44c,464,0107d19784244cf4fe2fc22e3bb89287,SERVER,5,436.0,689.0,680.5,3987.3481058112393,2143.128573005187,1,119,0,0,464,"[0.3333333333333333, 2.0]",,464,2143.128573005187,"[13, 4, 4]","['SERVER', 'SERVER', 'SERVER']",4014.7917399926214
464,539,539,58540f191766,0.03333333333333333,2.0,1.0,23,d894fd1af131ed7a296716b5,465,0dd9ff72f6c16628b9866b0aaa4f390f,SERVER,6,345.0,4870.0,4870.0,7914.727272727273,995.821870701513,1,46,0,0,465,"[0.03333333333333333, 2.0]",,465,995.821870701513,"[4, 4, 13]","['SERVER', 'SERVER', 'SERVER']",3995.174091391115
465,540,540,5b1345f03aa1,0.3333333333333333,2.0,1.0,10,4338499d3c24cc35be17b44c,466,02f69b477a9f6988a3d2ab0a3b135d39,SERVER,7,436.0,755.0,745.0,3987.3481058112393,2143.128573005187,1,23,0,0,466,"[0.3333333333333333, 2.0]",,466,2143.128573005187,"[8, 7, 8, 14, 8]","['RASPBERRY', 'SERVER', 'RASPBERRY', 'RASPBERRY', 'RASPBERRY']",3989.135580776371
466,541,541,06ed49c96a51,1.6666666666666667,0.08333333333333333,5.0,27,0696d9170230c726b1278089,467,6184f6d0ffcfe87735b163aa57d0676f,SERVER,3,2403.0,5768.5,5608.0,17494.733333333334,3589.56910071061,1,47,0,0,467,"[1.6666666666666667, 0.08333333333333333]",,467,3589.56910071061,"[8, 8, 8]","['RASPBERRY', 'RASPBERRY', 'RASPBERRY']",4022.1098984514983
467,542,542,f14128db0160,0.6666666666666666,2.0,1.0,100,845ebc87e40bad0db5b37e26,468,3979343fe6d82be23d8d8111a1664d0f,SERVER,13,87.0,54.0,53.0,6226.697058823531,960.6333333333332,1,266,0,0,468,"[0.6666666666666666, 2.0]",,468,960.6333333333332,"[2, 9, 14, 7]","['RASPBERRY', 'DESKTOP', 'RASPBERRY', 'SERVER']",4100.967373875491
468,543,543,5b1345f03aa1,0.3333333333333333,2.0,1.0,99,4338499d3c24cc35be17b44c,469,7a8c4582dd6c813e91c8eb1912930e78,SERVER,10,436.0,659.5,678.0,3987.3481058112393,2143.128573005187,1,231,0,0,469,"[0.3333333333333333, 2.0]",,469,2143.128573005187,"[7, 7]","['SERVER', 'SERVER']",4102.887417504908
469,544,544,5b1345f03aa1,0.3333333333333333,2.0,1.0,28,4338499d3c24cc35be17b44c,470,aa6e7b5583ead31cc1a474dea82be7fc,SERVER,7,436.0,661.0,657.0,3987.3481058112393,2143.128573005187,1,65,0,0,470,"[0.3333333333333333, 2.0]",,470,2143.128573005187,"[9, 7, 14]","['DESKTOP', 'SERVER', 'RASPBERRY']",4041.658884421372
470,545,545,5b1345f03aa1,0.08333333333333333,2.0,1.0,17,4338499d3c24cc35be17b44c,471,336d20b11404b63a007a4df78152912a,SERVER,9,436.0,104.0,104.0,3987.3481058112393,2143.128573005187,1,35,0,0,471,"[0.08333333333333333, 2.0]",,471,2143.128573005187,"[1, 7]","['SERVER', 'SERVER']",4037.3874957784806
471,546,546,5b1345f03aa1,0.3333333333333333,2.0,1.0,98,4338499d3c24cc35be17b44c,472,01f941f6c93cb50c08e38459c5d1144d,SERVER,9,436.0,682.5,674.0,3987.3481058112393,2143.128573005187,1,228,0,0,472,"[0.3333333333333333, 2.0]",,472,2143.128573005187,[7],['SERVER'],4130.7691449229715
472,547,547,58540f191766,0.03333333333333333,2.0,1.0,78,d894fd1af131ed7a296716b5,473,ad9821ac6673252a179978d22c0a8c74,SERVER,7,345.0,4689.5,4689.5,7914.727272727273,995.821870701513,1,158,0,0,473,"[0.03333333333333333, 2.0]",,473,995.821870701513,[7],['SERVER'],4113.61001879449
473,548,548,58540f191766,0.03333333333333333,2.0,1.0,81,d894fd1af131ed7a296716b5,474,f815f36715cdf898d57f0ab682e81b63,SERVER,13,345.0,4603.0,4603.0,7914.727272727273,995.821870701513,1,164,0,0,474,"[0.03333333333333333, 2.0]",,474,995.821870701513,[7],['SERVER'],4140.037574231599
474,549,549,58540f191766,0.03333333333333333,2.0,1.0,118,d894fd1af131ed7a296716b5,475,7af7f7ae1953f314a25fbf15a17d945c,SERVER,14,345.0,4234.0,4234.0,7914.727272727273,995.821870701513,1,239,0,0,475,"[0.03333333333333333, 2.0]",,475,995.821870701513,"[7, 13]","['SERVER', 'SERVER']",4184.274563964225
475,550,550,58540f191766,0.03333333333333333,2.0,1.0,107,d894fd1af131ed7a296716b5,476,ea514eacc6e3e69759e87ba15d415712,SERVER,14,345.0,4244.0,4244.0,7914.727272727273,995.821870701513,1,217,0,0,476,"[0.03333333333333333, 2.0]",,476,995.821870701513,"[7, 8, 9, 7]","['SERVER', 'RASPBERRY', 'DESKTOP', 'SERVER']",4183.27835470686
476,551,551,58540f191766,0.03333333333333333,2.0,1.0,77,d894fd1af131ed7a296716b5,477,b1a0c11c9e4c1b868ca7fe3507c733da,SERVER,12,345.0,4388.5,4388.5,7914.727272727273,995.821870701513,1,156,0,0,477,"[0.03333333333333333, 2.0]",,477,995.821870701513,"[9, 8, 9, 14, 8]","['DESKTOP', 'RASPBERRY', 'DESKTOP', 'RASPBERRY', 'RASPBERRY']",4164.76132872825
477,552,552,58540f191766,0.03333333333333333,2.0,1.0,59,d894fd1af131ed7a296716b5,478,da69e75d80ad410096ca3237fd1a1944,SERVER,7,345.0,4966.0,4966.0,7914.727272727273,995.821870701513,1,119,0,0,478,"[0.03333333333333333, 2.0]",,478,995.821870701513,[4],['SERVER'],4152.8213255768605
478,553,553,58540f191766,0.03333333333333333,2.0,1.0,29,d894fd1af131ed7a296716b5,479,fbdbb7efb43186fbb7442747328559ef,SERVER,5,345.0,4266.5,4266.5,7914.727272727273,995.821870701513,1,58,0,0,479,"[0.03333333333333333, 2.0]",,479,995.821870701513,"[9, 5, 8, 1]","['DESKTOP', 'RASPBERRY', 'RASPBERRY', 'SERVER']",4143.611015117116
479,554,554,58540f191766,0.03333333333333333,2.0,1.0,21,d894fd1af131ed7a296716b5,480,f6f8772d51e8fe0a79dcb7ce1cd9201f,SERVER,3,345.0,4454.0,4454.0,7914.727272727273,995.821870701513,1,42,0,0,480,"[0.03333333333333333, 2.0]",,480,995.821870701513,"[5, 8, 1, 2, 9]","['RASPBERRY', 'RASPBERRY', 'SERVER', 'RASPBERRY', 'DESKTOP']",4146.387783487485
480,555,555,58540f191766,0.03333333333333333,2.0,1.0,64,d894fd1af131ed7a296716b5,481,02c553f007f9a1efdc74b883b384593d,SERVER,4,345.0,4340.0,4340.0,7914.727272727273,995.821870701513,1,130,0,0,481,"[0.03333333333333333, 2.0]",,481,995.821870701513,"[4, 11]","['SERVER', 'RASPBERRY']",4193.179114387194
481,556,556,58540f191766,0.03333333333333333,2.0,1.0,95,d894fd1af131ed7a296716b5,482,cbb7bb585ed7538e1e88f6081392e74a,SERVER,15,345.0,4710.5,4710.5,7914.727272727273,995.821870701513,1,193,0,0,482,"[0.03333333333333333, 2.0]",,482,995.821870701513,"[1, 4, 1, 14]","['SERVER', 'SERVER', 'SERVER', 'RASPBERRY']",4237.56869334122
482,558,558,58540f191766,0.03333333333333333,2.0,1.0,11,d894fd1af131ed7a296716b5,483,136f4ef2566114d56bf81871570c6784,SERVER,15,345.0,4722.0,4722.0,7914.727272727273,995.821870701513,1,22,0,0,483,"[0.03333333333333333, 2.0]",,483,995.821870701513,"[4, 5, 8, 8]","['SERVER', 'RASPBERRY', 'RASPBERRY', 'RASPBERRY']",4156.285074129337
483,559,559,edc10645cc3f,0.0,2.0,1.0,78,fdca1b26347a096dc8cd73ec,484,b26bf27852223b9cc5619f63e5acfd01,SERVER,3,937.0,205.0,185.0,0.0,0.0,1,156,0,0,484,"[0.0, 2.0]",,484,0.0,[13],['SERVER'],4241.134462933888
484,560,560,edc10645cc3f,1.6666666666666667,10.0,5.0,25,fdca1b26347a096dc8cd73ec,485,b26bf27852223b9cc5619f63e5acfd01,SERVER,5,937.0,205.0,191.0,2724.4435767195764,1338.1471555267144,1,291,0,0,485,"[1.6666666666666667, 10.0]",,485,1338.1471555267144,[7],['SERVER'],4190.054240746729
485,561,561,354e3b81c515,0.3333333333333333,2.0,1.0,101,0be3971157d6c504afbc3397,486,5178a44001d2c3574ce1cd54759c37e9,SERVER,411,28.0,15075.0,15285.5,10856.285714285714,5006.5,1,235,0,0,486,"[0.3333333333333333, 2.0]",,486,5006.5,"[8, 9, 9, 8, 8]","['RASPBERRY', 'DESKTOP', 'DESKTOP', 'RASPBERRY', 'RASPBERRY']",4278.946454232032
486,562,562,58540f191766,0.03333333333333333,2.0,1.0,8,d894fd1af131ed7a296716b5,487,a59ce0aeb312adf0ec9d7527a730b69c,SERVER,5,345.0,4329.5,4329.5,7914.727272727273,995.821870701513,1,16,0,0,487,"[0.03333333333333333, 2.0]",,487,995.821870701513,"[9, 8, 11]","['DESKTOP', 'RASPBERRY', 'RASPBERRY']",4192.166930729379
487,563,563,58540f191766,0.03333333333333333,2.0,1.0,41,d894fd1af131ed7a296716b5,488,5c0a592c338614bc82f25e2678afdcd1,SERVER,11,345.0,4549.0,4549.0,7914.727272727273,995.821870701513,1,83,0,0,488,"[0.03333333333333333, 2.0]",,488,995.821870701513,"[8, 9, 9, 4, 9]","['RASPBERRY', 'DESKTOP', 'DESKTOP', 'SERVER', 'DESKTOP']",4242.978487590424
488,564,564,58540f191766,0.03333333333333333,2.0,1.0,32,d894fd1af131ed7a296716b5,489,e8e62d1961c846bf2c5d9f78ba4417d0,SERVER,17,345.0,4706.0,4955.0,7914.727272727273,995.821870701513,1,65,0,0,489,"[0.03333333333333333, 2.0]",,489,995.821870701513,"[9, 9, 1]","['DESKTOP', 'DESKTOP', 'SERVER']",4258.098129197668
489,565,565,1480b75a8c96,0.3333333333333333,2.0,1.0,57,f2c4b7ef9bca7bf8390f05cd,490,d0ac91935dcfc4c409fb50863897afe3,SERVER,3,325.0,24.0,24.0,6732.520833333334,1595.7,1,133,0,0,490,"[0.3333333333333333, 2.0]",,490,1595.7,"[2, 1, 9, 1]","['RASPBERRY', 'SERVER', 'DESKTOP', 'SERVER']",4303.810066322513
490,566,566,58540f191766,0.03333333333333333,2.0,1.0,85,d894fd1af131ed7a296716b5,491,347252db65f319bceb3545683e3557ed,SERVER,9,345.0,4288.0,4367.0,7914.727272727273,995.821870701513,1,172,0,0,491,"[0.03333333333333333, 2.0]",,491,995.821870701513,"[1, 5, 1, 1]","['SERVER', 'RASPBERRY', 'SERVER', 'SERVER']",4339.591565589758
491,567,567,58540f191766,0.03333333333333333,2.0,1.0,34,d894fd1af131ed7a296716b5,492,53798cfb027cbca8ca3bebc402586872,SERVER,12,345.0,4752.5,4762.0,7914.727272727273,995.821870701513,1,69,0,0,492,"[0.03333333333333333, 2.0]",,492,995.821870701513,"[4, 5]","['SERVER', 'RASPBERRY']",4314.170183806743
492,568,568,58540f191766,0.03333333333333333,2.0,1.0,21,d894fd1af131ed7a296716b5,493,c2993bd14d51a26152427acc902a774f,SERVER,9,345.0,4678.5,4678.5,7914.727272727273,995.821870701513,1,42,0,0,493,"[0.03333333333333333, 2.0]",,493,995.821870701513,[13],['SERVER'],4321.640295081106
493,571,571,4d95fa282778,0.3333333333333333,2.0,1.0,20,37423403daa3e62e294e12da,494,b65fc6b2ed540dba7dd85e4bc7f3d119,SERVER,3,1522.0,2065.0,2065.0,7268.433333333332,6029.76,1,46,0,0,494,"[0.3333333333333333, 2.0]",,494,6029.76,"[13, 14]","['SERVER', 'RASPBERRY']",4373.706839129656
494,572,572,5b1345f03aa1,0.3333333333333333,2.0,1.0,63,4338499d3c24cc35be17b44c,495,78ca832ce4ecdae3d2f9f85615fdaaf9,SERVER,15,436.0,782.0,779.0,3987.3481058112393,2143.128573005187,1,147,0,0,495,"[0.3333333333333333, 2.0]",,495,2143.128573005187,"[4, 8]","['SERVER', 'RASPBERRY']",4421.955328713256
495,573,573,58540f191766,0.03333333333333333,2.0,1.0,4,d894fd1af131ed7a296716b5,496,207d13d9566ac7edae650eeaba5c4ced,SERVER,9,345.0,4748.0,4748.0,7914.727272727273,995.821870701513,1,8,0,0,496,"[0.03333333333333333, 2.0]",,496,995.821870701513,"[8, 7, 8]","['RASPBERRY', 'SERVER', 'RASPBERRY']",4364.096586808696
